,School,Gender,Role,Citations,Earliest_Pub,Citations per year,Field_1,Field_2,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
2420,Drexel University,Male,Professor,428.0,1984.0,11.88888889,,,,,,,,,,,,
2421,Drexel University,Male,Professor,187.0,1999.0,8.904761905,,,,,,,,,,,,
2422,Drexel University,Male,Professor,225.0,1994.0,8.653846154,,,,,,,,,,,,
2423,Drexel University,Male,Professor,150.0,1988.0,4.6875,,,,,,,,,,,,
2424,Drexel University,Male,Professor,103.0,1974.0,2.239130435,,,,,,,,,,,,
2425,Drexel University,Male,Professor,1.0,1995.0,0.04,,,,,,,,,,,,
2426,Drexel University,Female,Professor,475.0,1996.0,19.79166667,,,,,,,,,,,,
2427,Dartmouth College,Male,Professor,1570.0,1979.0,38.29268293,,,,,,,,,,,,
2428,Dartmouth College,Male,Professor,471.0,2003.0,27.70588235,,,,,,,,,,,,
2429,Dartmouth College,Male,Professor,1209.0,1975.0,26.86666667,,,,,,,,,,,,
2430,Dartmouth College,Male,Professor,506.0,1998.0,23.0,,,,,,,,,,,,
2431,Dartmouth College,Male,Professor,507.0,1989.0,16.35483871,,,,,,,,,,,,
2432,Dartmouth College,Male,Professor,526.0,1982.0,13.84210526,,,,,,,,,,,,
2433,Dartmouth College,Male,Professor,262.0,1983.0,7.081081081,,,,,,,,,,,,
2434,Dartmouth College,Male,Professor,152.0,1997.0,6.608695652,,,,,,,,,,,,
2435,Dartmouth College,Male,Professor,94.0,1979.0,2.292682927,,,,,,,,,,,,
2436,Dartmouth College,Male,Professor,91.0,1979.0,2.219512195,,,,,,,,,,,,
2437,Dartmouth College,Female,Professor,616.0,1996.0,25.66666667,,,,,,,,,,,,
2438,Dartmouth College,Female,Professor,1000.0,1979.0,24.3902439,,,,,,,,,,,,
2439,Dartmouth College,Female,Professor,171.0,1999.0,8.142857143,,,,,,,,,,,,
2440,Dartmouth College,Female,Professor,70.0,1981.0,1.794871795,,,,,,,,,,,,
2441,Dartmouth College,Female,Professor,43.0,1982.0,1.131578947,,,,,,,,,,,,
2442,CUNY Graduate School and University Center,Male,Professor,4515.0,1967.0,85.18867925,,,,,,,,,,,,
2443,CUNY Graduate School and University Center,Male,Professor,2265.0,1981.0,58.07692308,,,,,,,,,,,,
2444,CUNY Graduate School and University Center,Male,Professor,1019.0,1997.0,44.30434783,,,,,,,,,,,,
2445,CUNY Graduate School and University Center,Male,Professor,1135.0,1994.0,43.65384615,,,,,,,,,,,,
2446,CUNY Graduate School and University Center,Male,Professor,663.0,1999.0,31.57142857,,,,,,,,,,,,
2447,CUNY Graduate School and University Center,Male,Professor,501.0,2004.0,31.3125,,,,,,,,,,,,
2448,CUNY Graduate School and University Center,Male,Professor,1363.0,1971.0,27.81632653,,,,,,,,,,,,
2449,CUNY Graduate School and University Center,Male,Professor,1710.0,1958.0,27.58064516,,,,,,,,,,,,
2450,CUNY Graduate School and University Center,Male,Professor,1211.0,1975.0,26.91111111,,,,,,,,,,,,
2451,CUNY Graduate School and University Center,Male,Professor,410.0,2000.0,20.5,,,,,,,,,,,,
2452,CUNY Graduate School and University Center,Male,Professor,915.0,1969.0,17.94117647,,,,,,,,,,,,
2453,CUNY Graduate School and University Center,Male,Professor,365.0,1999.0,17.38095238,,,,,,,,,,,,
2454,CUNY Graduate School and University Center,Male,Professor,486.0,1989.0,15.67741935,,,,,,,,,,,,
2455,CUNY Graduate School and University Center,Male,Professor,648.0,1978.0,15.42857143,,,,,,,,,,,,
2456,CUNY Graduate School and University Center,Male,Professor,257.0,2002.0,14.27777778,,,,,,,,,,,,
2457,CUNY Graduate School and University Center,Male,Professor,215.0,2004.0,13.4375,,,,,,,,,,,,
2458,CUNY Graduate School and University Center,Male,Professor,256.0,2000.0,12.8,,,,,,,,,,,,
2459,CUNY Graduate School and University Center,Male,Professor,452.0,1983.0,12.21621622,,,,,,,,,,,,
2460,CUNY Graduate School and University Center,Male,Professor,221.0,2000.0,11.05,,,,,,,,,,,,
2461,CUNY Graduate School and University Center,Male,Professor,215.0,2000.0,10.75,,,,,,,,,,,,
2462,CUNY Graduate School and University Center,Male,Professor,660.0,1957.0,10.47619048,,,,,,,,,,,,
2463,CUNY Graduate School and University Center,Male,Professor,380.0,1978.0,9.047619048,,,,,,,,,,,,
2464,CUNY Graduate School and University Center,Male,Professor,158.0,2002.0,8.777777778,,,,,,,,,,,,
2465,CUNY Graduate School and University Center,Male,Professor,245.0,1992.0,8.75,,,,,,,,,,,,
2466,CUNY Graduate School and University Center,Male,Professor,191.0,1998.0,8.681818182,,,,,,,,,,,,
2467,CUNY Graduate School and University Center,Male,Professor,303.0,1985.0,8.657142857,,,,,,,,,,,,
2468,CUNY Graduate School and University Center,Male,Professor,480.0,1964.0,8.571428571,,,,,,,,,,,,
2469,CUNY Graduate School and University Center,Male,Professor,331.0,1980.0,8.275,,,,,,,,,,,,
2470,CUNY Graduate School and University Center,Male,Professor,477.0,1962.0,8.224137931,,,,,,,,,,,,
2471,CUNY Graduate School and University Center,Male,Professor,336.0,1979.0,8.195121951,,,,,,,,,,,,
2472,CUNY Graduate School and University Center,Male,Professor,380.0,1971.0,7.755102041,,,,,,,,,,,,
2473,CUNY Graduate School and University Center,Male,Professor,156.0,1999.0,7.428571429,,,,,,,,,,,,
2474,CUNY Graduate School and University Center,Male,Professor,156.0,1998.0,7.090909091,,,,,,,,,,,,
2475,CUNY Graduate School and University Center,Male,Professor,139.0,2000.0,6.95,,,,,,,,,,,,
2476,CUNY Graduate School and University Center,Male,Professor,141.0,1999.0,6.714285714,,,,,,,,,,,,
2477,CUNY Graduate School and University Center,Male,Professor,126.0,2001.0,6.631578947,,,,,,,,,,,,
2478,CUNY Graduate School and University Center,Male,Professor,130.0,2000.0,6.5,,,,,,,,,,,,
2479,CUNY Graduate School and University Center,Male,Professor,129.0,2000.0,6.45,,,,,,,,,,,,
2480,CUNY Graduate School and University Center,Male,Professor,122.0,1999.0,5.80952381,,,,,,,,,,,,
2481,CUNY Graduate School and University Center,Male,Professor,170.0,1988.0,5.3125,,,,,,,,,,,,
2482,CUNY Graduate School and University Center,Male,Professor,234.0,1973.0,4.978723404,,,,,,,,,,,,
2483,CUNY Graduate School and University Center,Male,Professor,98.0,2000.0,4.9,,,,,,,,,,,,
2484,CUNY Graduate School and University Center,Male,Professor,221.0,1971.0,4.510204082,,,,,,,,,,,,
2485,CUNY Graduate School and University Center,Male,Professor,179.0,1978.0,4.261904762,,,,,,,,,,,,
2486,CUNY Graduate School and University Center,Male,Professor,162.0,1980.0,4.05,,,,,,,,,,,,
2487,CUNY Graduate School and University Center,Male,Professor,132.0,1987.0,4.0,,,,,,,,,,,,
2488,CUNY Graduate School and University Center,Male,Professor,82.0,1999.0,3.904761905,,,,,,,,,,,,
2489,CUNY Graduate School and University Center,Male,Professor,62.0,1999.0,2.952380952,,,,,,,,,,,,
2490,CUNY Graduate School and University Center,Male,Professor,29.0,2006.0,2.071428571,,,,,,,,,,,,
2491,CUNY Graduate School and University Center,Male,Professor,31.0,2001.0,1.631578947,,,,,,,,,,,,
2492,CUNY Graduate School and University Center,Male,Professor,23.0,2004.0,1.4375,,,,,,,,,,,,
2493,CUNY Graduate School and University Center,Male,Professor,30.0,1985.0,0.857142857,,,,,,,,,,,,
2494,CUNY Graduate School and University Center,Female,Professor,828.0,1981.0,21.23076923,,,,,,,,,,,,
2495,CUNY Graduate School and University Center,Female,Professor,282.0,1996.0,11.75,,,,,,,,,,,,
2496,CUNY Graduate School and University Center,Female,Professor,170.0,2005.0,11.33333333,,,,,,,,,,,,
2497,CUNY Graduate School and University Center,Female,Professor,452.0,1979.0,11.02439024,,,,,,,,,,,,
2498,CUNY Graduate School and University Center,Female,Professor,269.0,1989.0,8.677419355,,,,,,,,,,,,
2499,CUNY Graduate School and University Center,Female,Professor,424.0,1971.0,8.653061224,,,,,,,,,,,,
2500,CUNY Graduate School and University Center,Female,Professor,22.0,2000.0,1.1,,,,,,,,,,,,
2501,CUNY Graduate School and University Center,Female,Professor,49.0,1971.0,1.0,,,,,,,,,,,,
2502,Cornell University,Male,Professor,4124.0,1983.0,111.4594595,,,,,,,,,,,,
2503,Cornell University,Male,Professor,3860.0,1965.0,70.18181818,,,,,,,,,,,,
2504,Cornell University,Male,Professor,1010.0,1996.0,42.08333333,,,,,,,,,,,,
2505,Cornell University,Male,Professor,2084.0,1960.0,34.73333333,,,,,,,,,,,,
2506,Cornell University,Male,Professor,756.0,1997.0,32.86956522,,,,,,,,,,,,
2507,Cornell University,Male,Professor,1036.0,1983.0,28.0,,,,,,,,,,,,
2508,Cornell University,Male,Professor,668.0,1996.0,27.83333333,,,,,,,,,,,,
2509,Cornell University,Male,Professor,375.0,2005.0,25.0,,,,,,,,,,,,
2510,Cornell University,Male,Professor,736.0,1989.0,23.74193548,,,,,,,,,,,,
2511,Cornell University,Male,Professor,606.0,1993.0,22.44444444,,,,,,,,,,,,
2512,Cornell University,Male,Professor,1048.0,1971.0,21.3877551,,,,,,,,,,,,
2513,Cornell University,Male,Professor,617.0,1991.0,21.27586207,,,,,,,,,,,,
2514,Cornell University,Male,Professor,587.0,1991.0,20.24137931,,,,,,,,,,,,
2515,Cornell University,Male,Professor,343.0,2003.0,20.17647059,,,,,,,,,,,,
2516,Cornell University,Male,Professor,386.0,2000.0,19.3,,,,,,,,,,,,
2517,Cornell University,Male,Professor,785.0,1976.0,17.84090909,,,,,,,,,,,,
2518,Cornell University,Male,Professor,654.0,1983.0,17.67567568,,,,,,,,,,,,
2519,Cornell University,Male,Professor,743.0,1970.0,14.86,,,,,,,,,,,,
2520,Cornell University,Male,Professor,325.0,1995.0,13.0,,,,,,,,,,,,
2521,Cornell University,Male,Professor,249.0,1999.0,11.85714286,,,,,,,,,,,,
2522,Cornell University,Male,Professor,203.0,2002.0,11.27777778,,,,,,,,,,,,
2523,Cornell University,Male,Professor,455.0,1976.0,10.34090909,,,,,,,,,,,,
2524,Cornell University,Male,Professor,273.0,1988.0,8.53125,,,,,,,,,,,,
2525,Cornell University,Male,Professor,503.0,1956.0,7.859375,,,,,,,,,,,,
2526,Cornell University,Male,Professor,215.0,1992.0,7.678571429,,,,,,,,,,,,
2527,Cornell University,Male,Professor,274.0,1967.0,5.169811321,,,,,,,,,,,,
2528,Cornell University,Male,Professor,241.0,1970.0,4.82,,,,,,,,,,,,
2529,Cornell University,Male,Professor,222.0,1970.0,4.44,,,,,,,,,,,,
2530,Cornell University,Male,Professor,211.0,1963.0,3.701754386,,,,,,,,,,,,
2531,Cornell University,Female,Professor,898.0,1989.0,28.96774194,,,,,,,,,,,,
2532,Cornell University,Female,Professor,221.0,1998.0,10.04545455,,,,,,,,,,,,
2533,Cornell University,Female,Professor,287.0,1977.0,6.674418605,,,,,,,,,,,,
2534,Columbia University in the City of New York,Male,Professor,6364.0,1980.0,159.1,,,,,,,,,,,,
2535,Columbia University in the City of New York,Male,Professor,3362.0,1994.0,129.3076923,,,,,,,,,,,,
2536,Columbia University in the City of New York,Male,Professor,3908.0,1982.0,102.8421053,,,,,,,,,,,,
2537,Columbia University in the City of New York,Male,Professor,1196.0,2008.0,99.66666667,,,,,,,,,,,,
2538,Columbia University in the City of New York,Male,Professor,2461.0,1995.0,98.44,,,,,,,,,,,,
2539,Columbia University in the City of New York,Male,Professor,4350.0,1966.0,80.55555556,,,,,,,,,,,,
2540,Columbia University in the City of New York,Male,Professor,1559.0,2000.0,77.95,,,,,,,,,,,,
2541,Columbia University in the City of New York,Male,Professor,1149.0,2000.0,57.45,,,,,,,,,,,,
2542,Columbia University in the City of New York,Male,Professor,2306.0,1968.0,44.34615385,,,,,,,,,,,,
2543,Columbia University in the City of New York,Male,Professor,1870.0,1977.0,43.48837209,,,,,,,,,,,,
2544,Columbia University in the City of New York,Male,Professor,2118.0,1971.0,43.2244898,,,,,,,,,,,,
2545,Columbia University in the City of New York,Male,Professor,2073.0,1971.0,42.30612245,,,,,,,,,,,,
2546,Columbia University in the City of New York,Male,Professor,1154.0,1990.0,38.46666667,,,,,,,,,,,,
2547,Columbia University in the City of New York,Male,Professor,465.0,2006.0,33.21428571,,,,,,,,,,,,
2548,Columbia University in the City of New York,Male,Professor,735.0,1997.0,31.95652174,,,,,,,,,,,,
2549,Columbia University in the City of New York,Male,Professor,1191.0,1981.0,30.53846154,,,,,,,,,,,,
2550,Columbia University in the City of New York,Male,Professor,972.0,1982.0,25.57894737,,,,,,,,,,,,
2551,Columbia University in the City of New York,Male,Professor,1073.0,1968.0,20.63461538,,,,,,,,,,,,
2552,Columbia University in the City of New York,Male,Professor,495.0,1992.0,17.67857143,,,,,,,,,,,,
2553,Columbia University in the City of New York,Male,Professor,263.0,2003.0,15.47058824,,,,,,,,,,,,
2554,Columbia University in the City of New York,Male,Professor,488.0,1986.0,14.35294118,,,,,,,,,,,,
2555,Columbia University in the City of New York,Male,Professor,315.0,1995.0,12.6,,,,,,,,,,,,
2556,Columbia University in the City of New York,Male,Professor,301.0,1974.0,6.543478261,,,,,,,,,,,,
2557,Columbia University in the City of New York,Female,Professor,3749.0,1969.0,73.50980392,,,,,,,,,,,,
2558,Columbia University in the City of New York,Female,Professor,614.0,2001.0,32.31578947,,,,,,,,,,,,
2559,Columbia University in the City of New York,Female,Professor,613.0,1992.0,21.89285714,,,,,,,,,,,,
2560,Colorado State University,Male,Professor,2730.0,1989.0,88.06451613,,,,,,,,,,,,
2561,Colorado State University,Male,Professor,1906.0,1996.0,79.41666667,,,,,,,,,,,,
2562,Colorado State University,Male,Professor,921.0,1999.0,43.85714286,,,,,,,,,,,,
2563,Colorado State University,Male,Professor,1148.0,1980.0,28.7,,,,,,,,,,,,
2564,Colorado State University,Male,Professor,880.0,1978.0,20.95238095,,,,,,,,,,,,
2565,Colorado State University,Male,Professor,380.0,1993.0,14.07407407,,,,,,,,,,,,
2566,Colorado State University,Male,Professor,228.0,2000.0,11.4,,,,,,,,,,,,
2567,Colorado State University,Male,Professor,186.0,1995.0,7.44,,,,,,,,,,,,
2568,Colorado State University,Male,Professor,153.0,1998.0,6.954545455,,,,,,,,,,,,
2569,Colorado State University,Male,Professor,176.0,1979.0,4.292682927,,,,,,,,,,,,
2570,Colorado State University,Male,Professor,115.0,1991.0,3.965517241,,,,,,,,,,,,
2571,Colorado State University,Male,Professor,102.0,1973.0,2.170212766,,,,,,,,,,,,
2572,Colorado State University,Female,Professor,1011.0,1982.0,26.60526316,,,,,,,,,,,,
2573,Colorado State University,Female,Professor,525.0,1997.0,22.82608696,,,,,,,,,,,,
2574,Colorado State University,Female,Professor,212.0,2000.0,10.6,,,,,,,,,,,,
2575,Colorado State University,Female,Professor,67.0,1980.0,1.675,,,,,,,,,,,,
2576,Colorado State University,Female,Professor,3.0,2001.0,0.157894737,,,,,,,,,,,,
2577,Clemson University,Male,Professor,860.0,2006.0,61.42857143,,,,,,,,,,,,
2578,Clemson University,Male,Professor,1057.0,1984.0,29.36111111,,,,,,,,,,,,
2579,Clemson University,Male,Professor,539.0,2000.0,26.95,,,,,,,,,,,,
2580,Clemson University,Male,Professor,880.0,1986.0,25.88235294,,,,,,,,,,,,
2581,Clemson University,Male,Professor,583.0,1986.0,17.14705882,,,,,,,,,,,,
2582,Clemson University,Male,Professor,526.0,1989.0,16.96774194,,,,,,,,,,,,
2583,Clemson University,Male,Professor,348.0,1988.0,10.875,,,,,,,,,,,,
2584,Clemson University,Male,Professor,258.0,1995.0,10.32,,,,,,,,,,,,
2585,Clemson University,Male,Professor,212.0,1997.0,9.217391304,,,,,,,,,,,,
2586,Clemson University,Male,Professor,77.0,1998.0,3.5,,,,,,,,,,,,
2587,Clemson University,Male,Professor,67.0,1997.0,2.913043478,,,,,,,,,,,,
2588,Clemson University,Male,Professor,57.0,2000.0,2.85,,,,,,,,,,,,
2589,Clemson University,Male,Professor,14.0,1987.0,0.424242424,,,,,,,,,,,,
2590,Clemson University,Male,Professor,4.0,1996.0,0.166666667,,,,,,,,,,,,
2591,Clemson University,Male,Professor,4.0,1993.0,0.148148148,,,,,,,,,,,,
2592,Clemson University,Female,Professor,300.0,1997.0,13.04347826,,,,,,,,,,,,
2593,Clemson University,Female,Professor,239.0,1984.0,6.638888889,,,,,,,,,,,,
2594,Case Western Reserve University,Male,Professor,1684.0,1986.0,49.52941176,,,,,,,,,,,,
2595,Case Western Reserve University,Male,Professor,961.0,1976.0,21.84090909,,,,,,,,,,,,
2596,Case Western Reserve University,Male,Professor,1195.0,1964.0,21.33928571,,,,,,,,,,,,
2597,Case Western Reserve University,Male,Professor,637.0,1980.0,15.925,,,,,,,,,,,,
2598,Case Western Reserve University,Male,Professor,592.0,1970.0,11.84,,,,,,,,,,,,
2599,Case Western Reserve University,Male,Professor,316.0,1980.0,7.9,,,,,,,,,,,,
2600,Case Western Reserve University,Male,Professor,111.0,2003.0,6.529411765,,,,,,,,,,,,
2601,Case Western Reserve University,Male,Professor,93.0,1980.0,2.325,,,,,,,,,,,,
2602,Case Western Reserve University,Male,Professor,66.0,1983.0,1.783783784,,,,,,,,,,,,
2603,Case Western Reserve University,Male,Professor,35.0,2000.0,1.75,,,,,,,,,,,,
2604,Case Western Reserve University,Male,Professor,17.0,1983.0,0.459459459,,,,,,,,,,,,
2605,Case Western Reserve University,Male,Professor,23.0,1965.0,0.418181818,,,,,,,,,,,,
2606,Case Western Reserve University,Female,Professor,1099.0,1988.0,34.34375,,,,,,,,,,,,
2607,Case Western Reserve University,Female,Professor,228.0,2005.0,15.2,,,,,,,,,,,,
2608,Case Western Reserve University,Female,Professor,273.0,1991.0,9.413793103,,,,,,,,,,,,
2609,Carnegie Mellon University,Male,Professor,5682.0,1976.0,129.1363636,,,,,,,,,,,,
2610,Carnegie Mellon University,Male,Professor,3486.0,1974.0,75.7826087,,,,,,,,,,,,
2611,Carnegie Mellon University,Male,Professor,3503.0,1968.0,67.36538462,,,,,,,,,,,,
2612,Carnegie Mellon University,Male,Professor,2088.0,1982.0,54.94736842,,,,,,,,,,,,
2613,Carnegie Mellon University,Male,Professor,1944.0,1976.0,44.18181818,,,,,,,,,,,,
2614,Carnegie Mellon University,Male,Professor,1007.0,1992.0,35.96428571,,,,,,,,,,,,
2615,Carnegie Mellon University,Male,Professor,473.0,2003.0,27.82352941,,,,,,,,,,,,
2616,Carnegie Mellon University,Male,Professor,854.0,1989.0,27.5483871,,,,,,,,,,,,
2617,Carnegie Mellon University,Male,Professor,901.0,1983.0,24.35135135,,,,,,,,,,,,
2618,Carnegie Mellon University,Male,Professor,637.0,1992.0,22.75,,,,,,,,,,,,
2619,Carnegie Mellon University,Male,Professor,500.0,1996.0,20.83333333,,,,,,,,,,,,
2620,Carnegie Mellon University,Male,Professor,684.0,1987.0,20.72727273,,,,,,,,,,,,
2621,Carnegie Mellon University,Male,Professor,723.0,1969.0,14.17647059,,,,,,,,,,,,
2622,Carnegie Mellon University,Male,Professor,537.0,1981.0,13.76923077,,,,,,,,,,,,
2623,Carnegie Mellon University,Male,Professor,281.0,1998.0,12.77272727,,,,,,,,,,,,
2624,Carnegie Mellon University,Male,Professor,204.0,2004.0,12.75,,,,,,,,,,,,
2625,Carnegie Mellon University,Male,Professor,317.0,1992.0,11.32142857,,,,,,,,,,,,
2626,Carnegie Mellon University,Male,Professor,371.0,1983.0,10.02702703,,,,,,,,,,,,
